Word	V	A	D	Anger	Disgust	Fear	Joy	Sadness	Surprise	Danger	Resource_Value	Social_Bond	Goal_Proximity	Is_Expanded
cheesy	-0.06	-0.058	-0.642	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.2	0.2	0.1	1
cheetah	-0.062	0.54	0.334	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2	0.0	0.1	1
chef	0.708	-0.178	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.8	0.6	1
chem	0.0	0.519	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.3	0.4	1
chemical	-0.326	0.12	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.2	0.4	1
chemical peel	-0.3	0.094	-0.116	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.3	1
chemically	0.0	0.583	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.3	1
chemise	0.06	-0.45	-0.272	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.4	0.3	0.2	1
chemist	-0.184	0.15	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.7	0.6	1
chemistry	0.25	0.04	0.388	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.4	0.6	1
chemo	-0.572	0.372	-0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.5	0.5	0.5	1
chemosynthesis	0.125	0.292	0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.1	0.6	1
chemosynthetic	0.0	-0.111	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.1	0.5	1
chemotherapeutic	-0.458	0.5	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.6	0.4	0.5	1
chemotherapist	-0.429	0.583	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.8	0.7	0.9	1
chemotherapy	-0.674	0.378	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.9	0.0	0.9	1
cheque	0.396	0.058	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2	0.8	1
cherish	0.792	-0.018	0.304	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.2	1.0	0.5	1
cherisher	1.0	-0.556	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.4	1
cherishing	0.672	-0.24	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.5	1
cherries	0.667	-0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.3	1
cherry	0.376	-0.628	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.3	1
cherry bomb	-0.3	0.598	-0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.3	0.0	0.1	1
cherry pick	0.096	-0.1	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.6	1
cherry pie	0.4	-0.312	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.3	0.4	1
cherub	0.326	-0.32	-0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.6	1
cherubic	0.963	-0.875	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.5	1
cherubim	0.952	-0.667	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.9	0.7	1
chess	0.312	-0.274	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.4	1
chess game	0.29	0.014	0.334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.4	1
chessboard	0.259	-0.444	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	1
chessman	0.0	0.519	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	1
chessmen	0.333	0.0	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	1
chest	0.04	-0.142	-0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.4	1
chest pain	-0.892	0.166	-0.334	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	1
chestnut	0.428	-0.58	-0.412	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.0	0.3	1
chesty	-0.333	0.625	-0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1
cheung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.5	0.1	1
chevron	-0.062	-0.062	0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.4	1
chew	0.04	-0.02	-0.192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.2	1
chew on	0.066	-0.05	-0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.0	0.2	1
chewable	0.619	0.296	-0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.3	1
chewer	-0.333	0.708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	1
chewie	0.259	0.148	-0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.8	0.2	1
chewing gum	-0.434	-0.23	-0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.1	1
chewy	0.25	-0.164	-0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.2	1
chic	0.74	0.248	-0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	1
chicane	-0.286	-0.08	-0.038	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.0	0.0	0.0	1
chick	0.542	0.204	-0.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.2	1
chickadee	0.458	0.593	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.1	1
chicken	0.188	-0.388	-0.212	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.8	0.1	0.3	1
chicken breast	0.038	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.4	1
chicken broth	0.166	-0.23	-0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.4	1
chicken coop	-0.178	-0.064	-0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.3	1
chicken little	-0.034	0.1	-0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.5	0.2	1
chicken nugget	0.214	-0.18	-0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.8	1
chicken out	-0.166	-0.044	-0.466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	1
chicken pox	-0.639	0.039	-0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	1
chicken salad	0.258	-0.17	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.8	1
chicken sandwich	0.448	0.104	-0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.8	1
chicken soup	0.206	-0.258	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.8	1
chicken strips	0.31	-0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.8	1
chicken wing	0.138	-0.13	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.7	1
chicken wings	0.068	0.0	-0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.7	1
chickenfeed	-0.667	0.0	-0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.1	1
chickenhearted	-0.667	0.222	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	1
chickenpox	-0.654	0.124	-0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	1
chickenshit	-1.0	0.667	-0.958	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.1	0.0	1
chickpea	0.286	-0.286	-0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.7	1
chicks	0.148	0.593	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.5	1
chickweed	0.0	-0.833	-0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3	1
chicory	0.0	-0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3	1
chide	-0.667	0.667	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.2	0.2	1
chief	0.04	0.088	0.738	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.8	0.7	1
chief executive	0.072	0.112	0.608	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.5	0.9	1
chief justice	0.366	0.266	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.6	1
chiefdom	0.167	0.519	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.6	0.5	1
chiefly	0.2	0.174	0.528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
chieftain	-0.314	0.058	0.72	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.4	1
chieftainship	0.667	-0.519	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.4	0.5	1
chiffon	-0.188	-0.54	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	1
chihuahua	0.0	0.667	-0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.7	0.1	1
child	0.824	-0.08	-0.174	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9	1.0	0.8	1
child abuse	-0.566	0.402	-0.434	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
child care	0.4	0.034	-0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.9	0.7	1
child labour	-0.434	0.242	-0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.2	0.3	1
child molester	-0.62	0.294	0.104	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
child pornography	-0.6	0.162	-0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	1
child support	0.38	0.016	-0.166	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.4	0.5	1
child's play	0.26	-0.066	-0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.7	1
childbearing	0.63	0.667	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.0	0.9	1.0	1
childbirth	0.208	0.722	0.346	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.9	0.9	1.0	1
childcare	0.667	0.667	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.9	0.7	1
childhood	0.73	-0.174	-0.386	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.8	0.5	1
childhood friend	0.572	-0.032	0.434	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.4	1.0	0.8	1
childish	0.146	-0.116	-0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.3	0.2	1
childishly	-0.37	0.611	-0.905	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.3	0.2	1
childishness	-0.185	0.667	-0.792	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.3	0.2	1
childless	-0.38	-0.2	-0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.5	1
childlessness	-0.611	-0.571	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.4	1
childlike	0.312	-0.256	-0.414	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.3	0.8	0.6	1
childlikeness	0.667	-0.238	-0.741	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.2	0.7	0.5	1
childloss	-0.52	0.142	-0.158	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	1
childminder	0.667	0.625	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.7	0.9	0.8	1
childproof	1.0	-0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.7	1
childrearing	0.667	0.708	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.9	0.9	1
children	0.714	0.076	-0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.6	1.0	0.9	1
chile	0.042	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.5	0.4	1
chili	0.184	0.132	-0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.5	0.5	1
chili dog	0.1	0.1	-0.116	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.5	0.5	1
chili powder	-0.428	0.084	-0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.5	0.4	1
chili sauce	-0.37	0.184	-0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.5	0.4	1
chill	0.674	-0.588	-0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.3	1
chill out	0.066	-0.492	-0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.6	0.5	1
chilled	0.042	-0.32	-0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.5	1
chiller	0.296	-0.792	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.3	0.4	1
chillin	0.226	-0.284	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.3	1
chilliness	-0.333	-0.963	-0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.2	0.2	1
chilling	-0.584	0.7	-0.284	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.1	0.1	1
chillness	0.5	-0.952	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
chilly	-0.342	-0.082	-0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
chime	0.146	0.082	-0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.4	1
chime in	0.108	0.106	-0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.6	1
chimer	-0.259	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.3	1
chimera	-0.416	0.164	-0.256	0.0	0.0	1.0	0.0	0.0	1.0	0.9	0.1	0.1	0.1	1
chimes	0.25	-0.02	-0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.3	1
chimney	0.166	-0.428	-0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.2	0.4	1
chimp	-0.212	0.176	-0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.6	0.3	1
chimpanzee	0.0	0.266	-0.226	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.6	0.3	1
chin	0.142	-0.38	-0.462	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.5	0.3	1
chin up	0.276	-0.066	-0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.8	0.9	1
china	0.122	-0.114	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.4	0.4	1
chinaman	-0.875	0.0	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.3	1
chinatown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.6	0.5	1
chinaware	0.333	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.2	1
chinchilla	-0.04	-0.1	-0.428	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.6	0.3	1
chine	0.122	-0.28	-0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.4	0.2	1
chinless	-0.524	0.0	-0.593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	1
chinned	0.0	-0.292	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	1
chinook	-0.184	-0.006	-0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.7	0.4	0.5	1
chinstrap	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.4	1
chintz	0.111	-0.792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.1	1
chintzy	-0.667	-0.556	-0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.0	1
chip	-0.042	-0.236	-0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.3	1
chip away	-0.25	-0.058	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.7	1
chip cookie	0.172	-0.172	-0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.6	0.4	1
chip in	-0.4	-0.082	-0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.9	0.8	1
chip off	-0.344	-0.112	-0.354	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.2	1
chipboard	-0.056	-0.708	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.4	1
chipmaker	0.417	0.593	0.889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.6	0.7	1
chipmunk	0.146	0.124	-0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.5	0.2	1
chipotle	0.481	0.296	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.5	0.3	1
chipped	-0.333	0.0	-0.278	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.1	1
chippendale	0.667	0.167	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.2	1
chipper	-0.164	0.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.7	0.5	1
chipping	-0.292	-0.096	-0.294	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.2	0.4	1
chippy	0.63	0.667	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.6	0.4	1
chiropractic	0.619	0.556	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.7	0.5	0.6	1
chiropractor	-0.16	0.098	0.302	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.7	0.7	1
chirp	-0.062	0.204	-0.27	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1	0.4	0.2	1
chirper	0.63	0.958	-0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.5	0.2	1
chirpiness	0.857	1.0	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.3	1
chirping	0.0	-0.074	-0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	1
chirpy	0.778	1.0	-0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.4	1
chisel	-0.062	-0.192	-0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.9	0.2	0.8	1
chiseler	-0.142	0.212	-0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.1	0.1	1
chit	-0.02	-0.296	-0.358	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.3	0.3	1
chit chat	-0.064	0.062	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.4	1
chitchat	0.346	-0.09	-0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.4	1
chivalric	1.0	0.556	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.9	0.6	1
chivalrous	1.0	0.19	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.9	0.6	1
chivalrously	0.875	0.238	0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.9	0.6	1
chivalrousness	0.958	-0.167	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.9	0.6	1
chivalry	0.714	-0.24	0.696	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.9	0.7	1
chive	0.333	-0.25	-0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.3	1
chlamydia	-0.704	0.0	-0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	1
chlorate	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.2	0.3	0.2	1
chloric	-0.037	-0.042	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.3	0.1	1
chloride	-0.47	-0.226	-0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.3	0.2	1
chlorinate	-0.037	0.667	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.3	0.3	1
chlorination	0.667	0.593	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.3	0.4	1
chlorinator	-0.067	0.667	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.3	0.4	1
chlorine	-0.388	-0.346	-0.336	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.4	0.3	0.2	1
chloroform	-0.438	-0.26	-0.214	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.1	0.0	1
chloromethane	-0.375	-0.375	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.2	0.1	1
chlorophyll	0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.5	0.6	1
chloroplast	0.0	0.296	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.5	0.6	1
chock	0.0	0.333	0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.5	1
chock full	0.1	-0.106	-0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.5	0.6	1
chocoholic	0.704	0.667	-0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.3	1
chocolate	0.77	-0.04	-0.164	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.8	0.6	0.7	1
chocolate bar	0.466	-0.02	-0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.6	0.8	1
chocolate cake	0.734	-0.22	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.7	0.8	1
chocolate chip	0.778	-0.21	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.6	0.7	1
chocolate milk	0.358	-0.172	-0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.8	0.4	0.3	1
choice	0.49	0.04	0.328	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.1	0.9	1
choir	0.408	-0.404	-0.054	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.2	0.7	0.2	1
choirboy	0.667	-0.667	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.8	0.1	1
choirmaster	0.667	0.667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.6	0.2	1
choke	-0.666	0.576	0.352	1.0	0.0	0.0	0.0	1.0	0.0	0.9	0.0	0.0	0.0	1
choke hold	-0.448	0.284	-0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	1
choked	-0.667	0.81	-0.741	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	1
choked up	-0.37	0.26	-0.282	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.5	0.1	1
chokehold	-0.5	0.262	-0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	1
choker	-0.381	0.63	-0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.2	1
cholera	-0.96	0.734	0.014	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1
choleric	-0.667	1.0	0.815	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.1	0.1	1
cholesterol	-0.604	0.166	-0.204	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.0	0.0	1
chomp	0.0	0.667	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.2	0.4	1
choo choo	-0.358	-0.122	-0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.3	0.4	1
choose	0.23	0.084	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.9	1
choose to	0.1	-0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.2	0.9	1
chooser	0.667	0.593	0.762	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.8	1
choosing	0.438	0.058	0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.2	0.9	1
choosy	-0.44	0.52	0.424	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.6	1
chop	-0.5	0.31	-0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.2	0.7	1
chop chop	-0.516	0.118	-0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.8	1
chop off	-0.534	-0.016	-0.334	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2	0.1	0.2	1
chop up	-0.108	0.218	-0.206	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.6	0.1	0.5	1
chophouse	0.429	0.583	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.9	0.6	0.7	1
chopped	-0.133	0.815	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.8	0.3	0.6	1
chopped liver	-0.666	-0.028	-0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.5	0.5	1
chopper	0.188	0.12	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.6	0.3	0.7	1
choppers	-0.062	0.49	0.382	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.2	0.4	1
chopping	0.12	0.25	-0.276	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.2	0.6	1
chopping block	-0.6	0.238	-0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.5	0.1	0.3	1
choppy	-0.556	0.625	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.3	1
chops	0.224	-0.16	-0.462	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.8	0.4	0.6	1
chopstick	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
chopsticks	0.222	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.4	0.7	1
choral	0.704	-0.42	-0.158	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3	0.8	0.4	1
